386, 1215, 128, 81, 96
386, 974, 111, 81, 70
386, 1395, 458, 244, 189
387, 656, 128, 54, 38
387, 682, 125, 53, 35
387, 901, 126, 47, 38
387, 610, 132, 105, 74
387, 801, 125, 56, 33
387, 920, 118, 53, 51
387, 717, 118, 66, 47
387, 616, 108, 87, 73
387, 944, 118, 66, 51
387, 1215, 128, 81, 96
387, 974, 111, 81, 70
387, 1395, 458, 244, 189
388, 656, 128, 54, 38
388, 795, 127, 53, 34
388, 683, 125, 54, 39
388, 611, 131, 105, 74
388, 920, 118, 53, 51
388, 901, 126, 48, 38
388, 720, 117, 66, 47
388, 617, 108, 89, 73
388, 943, 118, 65, 51
388, 1215, 128, 81, 96
388, 974, 111, 81, 69
388, 1395, 457, 244, 190
389, 789, 127, 51, 29
389, 684, 124, 56, 42
389, 609, 130, 114, 77
389, 920, 118, 51, 50
389, 901, 125, 48, 38
389, 724, 117, 68, 51
389, 617, 108, 87, 73
389, 943, 118, 65, 51
389, 1215, 128, 81, 96
389, 974, 111, 81, 69
389, 1395, 457, 244, 190
390, 780, 126, 47, 27
390, 685, 124, 57, 42
390, 611, 131, 105, 74
390, 920, 118, 53, 51
390, 901, 126, 48, 39
390, 616, 107, 87, 73
390, 943, 118, 65, 51
390, 729, 117, 69, 50
390, 1215, 128, 81, 96
390, 974, 111, 81, 69
390, 1395, 457, 244, 190
391, 1038, 84, 66, 35
391, 779, 124, 42, 23
391, 685, 123, 57, 42
391, 609, 130, 114, 77
391, 920, 118, 51, 51
391, 901, 126, 48, 39
391, 732, 116, 69, 47
391, 943, 118, 65, 51
391, 617, 107, 87, 73
391, 1215, 128, 81, 96
391, 974, 111, 80, 69
391, 1395, 457, 244, 190
392, 768, 124, 60, 35
392, 991, 82, 78, 38
392, 688, 124, 60, 41
392, 609, 131, 114, 77
392, 921, 119, 51, 50
392, 901, 127, 45, 38
392, 943, 119, 63, 53
392, 736, 115, 71, 47
392, 616, 108, 87, 74
392, 1212, 129, 81, 96
392, 973, 111, 81, 70
392, 1395, 457, 244, 190
393, 978, 81, 66, 35
393, 768, 125, 54, 34
393, 609, 131, 114, 77
393, 920, 118, 53, 51
393, 901, 126, 45, 38
393, 688, 124, 59, 42
393, 943, 119, 63, 53
393, 616, 108, 87, 74
393, 737, 115, 69, 50
393, 1212, 129, 81, 96
393, 973, 111, 81, 70
393, 1395, 457, 244, 190
394, 767, 126, 51, 38
394, 942, 80, 93, 38
394, 920, 119, 51, 51
394, 610, 131, 114, 77
394, 902, 126, 48, 38
394, 688, 124, 57, 42
394, 738, 115, 69, 50
394, 942, 119, 63, 53
394, 618, 108, 87, 74
394, 1212, 129, 81, 96
394, 973, 111, 83, 69
394, 1395, 457, 244, 190
395, 936, 78, 104, 35
395, 767, 125, 57, 34
395, 919, 120, 51, 50
395, 902, 126, 48, 38
395, 610, 131, 114, 77
395, 689, 124, 57, 42
395, 943, 119, 62, 51
395, 739, 114, 71, 51
395, 617, 108, 89, 76
395, 1212, 129, 83, 96
395, 973, 111, 83, 70
395, 1395, 457, 244, 190
396, 851, 75, 90, 34
396, 921, 119, 51, 51
396, 609, 131, 114, 77
396, 901, 126, 47, 38
396, 693, 123, 60, 42
396, 943, 119, 65, 53
396, 617, 109, 89, 76
396, 744, 114, 75, 51
396, 1212, 129, 81, 96
396, 974, 112, 81, 69
396, 1395, 458, 244, 189
397, 764, 69, 99, 42
397, 920, 119, 53, 50
397, 901, 126, 48, 41
397, 611, 131, 107, 76
397, 698, 124, 63, 43
397, 944, 119, 66, 53
397, 617, 108, 87, 73
397, 750, 113, 75, 57
397, 1212, 129, 81, 96
397, 973, 111, 81, 69
397, 1395, 457, 244, 190
398, 728, 67, 96, 41
398, 921, 118, 51, 51
398, 612, 132, 105, 74
398, 901, 126, 48, 39
398, 698, 124, 63, 43
398, 616, 108, 87, 73
398, 943, 119, 66, 53
398, 1212, 129, 81, 96
398, 751, 112, 77, 58
398, 974, 111, 81, 69
398, 1395, 457, 244, 190
399, 709, 64, 93, 34
399, 612, 132, 105, 74
399, 901, 126, 48, 39
399, 920, 119, 53, 50
399, 699, 123, 63, 42
399, 944, 119, 66, 53
399, 616, 108, 87, 73
399, 1212, 129, 81, 96
399, 751, 112, 78, 60
399, 974, 111, 81, 69
399, 1395, 457, 245, 190
400, 690, 65, 96, 38
400, 611, 131, 105, 76
400, 901, 126, 48, 39
400, 920, 118, 51, 51
400, 699, 123, 63, 43
400, 944, 118, 66, 54
400, 615, 108, 87, 73
400, 1212, 129, 81, 96
400, 752, 112, 80, 60
400, 974, 111, 81, 69
400, 1395, 457, 244, 190
401, 672, 65, 95, 41
401, 700, 122, 63, 42
401, 920, 118, 53, 51
401, 611, 131, 105, 76
401, 901, 125, 48, 41
401, 943, 118, 66, 54
401, 616, 107, 87, 74
401, 753, 111, 78, 60
401, 1214, 128, 80, 95
401, 973, 111, 81, 69
401, 1395, 457, 244, 190
402, 733, 100, 51, 42
402, 1581, 152, 78, 118
402, 655, 64, 99, 39
402, 610, 130, 107, 76
402, 901, 125, 48, 41
402, 701, 122, 63, 42
402, 919, 118, 53, 51
402, 753, 111, 78, 61
402, 615, 107, 87, 72
402, 943, 118, 63, 51
402, 1215, 128, 78, 93
402, 974, 111, 81, 69
402, 1395, 457, 244, 190
403, 733, 100, 51, 42
403, 638, 63, 96, 38
403, 1574, 154, 93, 122
403, 610, 130, 107, 76
403, 901, 125, 48, 41
403, 702, 122, 63, 43
403, 919, 118, 51, 51
403, 754, 111, 78, 61
403, 943, 118, 65, 51
403, 1215, 128, 78, 95
403, 614, 107, 87, 69
403, 974, 111, 81, 69
403, 1395, 457, 244, 190
404, 733, 92, 51, 31
404, 620, 61, 96, 38
404, 1568, 156, 105, 137
404, 609, 130, 108, 76
404, 901, 125, 48, 41
404, 919, 118, 51, 51
404, 703, 122, 63, 43
404, 756, 111, 78, 61
404, 943, 118, 65, 51
404, 1215, 128, 78, 93
404, 615, 107, 87, 72
404, 974, 111, 81, 69
404, 1395, 457, 244, 190
405, 733, 91, 51, 33
405, 609, 61, 72, 37
405, 1565, 161, 131, 155
405, 610, 130, 107, 76
405, 901, 125, 48, 41
405, 703, 122, 63, 43
405, 919, 118, 51, 51
405, 943, 118, 65, 51
405, 757, 111, 78, 61
405, 1215, 128, 80, 95
405, 616, 107, 89, 72
405, 974, 111, 81, 69
405, 1395, 457, 244, 190
406, 594, 61, 68, 34
406, 733, 91, 54, 34
406, 1560, 159, 150, 137
406, 610, 130, 107, 76
406, 901, 125, 48, 41
406, 705, 121, 63, 45
406, 919, 118, 51, 51
406, 943, 118, 65, 51
406, 1215, 128, 78, 95
406, 757, 111, 80, 61
406, 616, 107, 89, 72
406, 974, 111, 81, 69
406, 1395, 457, 244, 190
407, 567, 57, 78, 39
407, 732, 88, 53, 31
407, 1550, 166, 149, 138
407, 901, 125, 48, 41
407, 610, 130, 107, 76
407, 919, 118, 51, 51
407, 705, 121, 63, 45
407, 943, 118, 65, 51
407, 1215, 128, 80, 95
407, 615, 107, 90, 73
407, 757, 111, 80, 61
407, 974, 111, 81, 69
407, 1395, 457, 244, 190
408, 544, 56, 107, 53
408, 561, 54, 63, 34
408, 732, 88, 51, 34
408, 901, 125, 48, 41
408, 1545, 171, 162, 139
408, 705, 120, 63, 43
408, 610, 130, 107, 76
408, 919, 118, 51, 51
408, 615, 106, 87, 73
408, 943, 118, 65, 53
408, 1215, 128, 80, 95
408, 757, 111, 81, 61
408, 974, 111, 81, 69
408, 1395, 457, 244, 190
409, 732, 85, 48, 34
409, 901, 126, 48, 39
409, 706, 120, 65, 46
409, 611, 131, 105, 74
409, 919, 118, 51, 51
409, 1540, 174, 195, 141
409, 943, 118, 63, 51
409, 616, 107, 87, 72
409, 1215, 128, 78, 93
409, 757, 111, 81, 61
409, 974, 111, 81, 69
409, 1395, 458, 244, 191
410, 738, 87, 50, 37
410, 1528, 177, 180, 144
410, 708, 120, 66, 46
410, 901, 126, 48, 39
410, 920, 119, 51, 50
410, 611, 131, 105, 74
410, 943, 118, 63, 51
410, 615, 107, 87, 72
410, 1215, 128, 78, 93
410, 758, 111, 81, 62
410, 974, 111, 81, 70
410, 1395, 458, 244, 191
411, 739, 86, 50, 38
411, 708, 121, 66, 46
411, 920, 119, 51, 50
411, 611, 131, 105, 74
411, 901, 126, 48, 39
411, 1524, 180, 194, 139
411, 943, 118, 63, 51
411, 616, 106, 87, 70
411, 1215, 128, 78, 93
411, 758, 111, 83, 62
411, 974, 112, 81, 69
411, 1395, 457, 244, 190
412, 742, 82, 51, 37
412, 708, 119, 65, 46
412, 901, 126, 48, 39
412, 920, 119, 51, 50
412, 611, 131, 107, 74
412, 1519, 182, 207, 136
412, 943, 118, 63, 51
412, 616, 107, 87, 72
412, 1215, 128, 78, 93
412, 758, 111, 84, 65
412, 974, 112, 81, 69
412, 1395, 458, 244, 191
413, 746, 79, 54, 30
413, 709, 121, 66, 46
413, 902, 126, 50, 41
413, 920, 119, 51, 50
413, 612, 131, 105, 74
413, 1506, 184, 207, 136
413, 943, 118, 63, 51
413, 616, 107, 87, 73
413, 1215, 128, 78, 95
413, 757, 112, 84, 65
413, 974, 112, 81, 69
413, 1395, 457, 244, 190
414, 753, 77, 56, 29
414, 709, 122, 66, 46
414, 901, 126, 48, 41
414, 1503, 188, 225, 128
414, 920, 119, 51, 50
414, 612, 131, 105, 74
414, 616, 107, 87, 73
414, 943, 119, 63, 50
414, 1212, 128, 81, 93
414, 757, 112, 84, 65
414, 974, 112, 81, 69
414, 1395, 458, 244, 191
415, 758, 79, 57, 33
415, 709, 121, 66, 46
415, 902, 126, 48, 38
415, 920, 119, 51, 50
415, 1500, 190, 240, 128
415, 612, 131, 105, 74
415, 943, 118, 63, 51
415, 616, 107, 87, 72
415, 1215, 128, 78, 92
415, 757, 112, 84, 69
415, 974, 112, 81, 69
415, 1395, 458, 244, 191
416, 765, 80, 63, 35
416, 710, 122, 68, 47
416, 901, 126, 47, 38
416, 920, 119, 51, 50
416, 612, 131, 105, 74
416, 1492, 192, 244, 131
416, 943, 118, 63, 51
416, 616, 107, 87, 72
416, 1215, 128, 78, 92
416, 757, 113, 84, 69
416, 974, 112, 81, 69
416, 1395, 458, 245, 191
417, 709, 122, 66, 47
417, 774, 80, 62, 39
417, 902, 126, 48, 38
417, 920, 119, 51, 50
417, 612, 131, 105, 74
417, 1477, 195, 226, 141
417, 944, 118, 63, 51
417, 616, 107, 87, 72
417, 1215, 128, 80, 93
417, 757, 113, 84, 69
417, 974, 112, 81, 69
417, 1395, 458, 245, 191
418, 711, 121, 68, 49
418, 782, 80, 63, 34
418, 902, 127, 48, 39
418, 920, 119, 51, 50
418, 612, 131, 105, 74
418, 1475, 196, 237, 127
418, 944, 118, 63, 51
418, 617, 107, 87, 72
418, 1215, 128, 78, 92
418, 974, 112, 81, 69
418, 758, 114, 87, 72
418, 1395, 458, 245, 191
419, 711, 121, 69, 49
419, 789, 80, 72, 38
419, 902, 127, 48, 39
419, 920, 119, 51, 50
419, 612, 131, 105, 76
419, 1467, 196, 234, 125
419, 944, 118, 63, 51
419, 617, 107, 87, 72
419, 1215, 128, 78, 93
419, 758, 114, 87, 70
419, 974, 112, 81, 69
419, 1396, 458, 244, 191
420, 801, 80, 75, 38
420, 711, 120, 68, 50
420, 902, 127, 48, 39
420, 920, 119, 51, 50
420, 612, 131, 105, 74
420, 944, 118, 63, 51
420, 617, 107, 87, 72
420, 1215, 128, 78, 92
420, 1467, 196, 235, 124
420, 757, 115, 87, 68
420, 974, 112, 81, 69
420, 1396, 458, 244, 191
421, 810, 80, 75, 35
421, 712, 120, 66, 50
421, 902, 126, 48, 41
421, 920, 119, 51, 50
421, 612, 131, 105, 74
421, 1467, 200, 242, 132
421, 616, 107, 87, 72
421, 943, 118, 63, 51
421, 1215, 128, 78, 92
421, 757, 116, 87, 69
421, 974, 112, 81, 69
421, 1395, 457, 244, 190
422, 819, 78, 63, 38
422, 714, 121, 66, 50
422, 902, 126, 48, 41
422, 920, 119, 51, 50
422, 612, 131, 105, 74
422, 1459, 199, 250, 128
422, 616, 107, 87, 72
422, 943, 118, 63, 51
422, 1215, 128, 78, 93
422, 758, 116, 90, 69
422, 974, 112, 81, 69
422, 1395, 457, 243, 190
423, 830, 80, 74, 33
423, 714, 119, 69, 50
423, 902, 126, 48, 41
423, 612, 131, 105, 74
423, 920, 119, 51, 50
423, 1452, 200, 237, 126
423, 943, 118, 63, 51
423, 616, 107, 87, 72
423, 1215, 128, 78, 93
423, 758, 117, 89, 69
423, 974, 112, 81, 69
423, 1395, 457, 244, 190
424, 842, 80, 81, 33
424, 714, 118, 68, 50
424, 902, 126, 50, 39
424, 612, 131, 105, 74
424, 919, 118, 51, 51
424, 1442, 198, 247, 128
424, 616, 107, 87, 72
424, 943, 118, 63, 51
424, 1215, 128, 78, 95
424, 758, 117, 90, 69
424, 974, 112, 80, 69
424, 1395, 457, 244, 190
425, 852, 80, 75, 34
425, 715, 116, 68, 51
425, 902, 126, 50, 39
425, 612, 131, 104, 74
425, 919, 118, 51, 51
425, 1443, 203, 254, 138
425, 616, 107, 87, 72
425, 943, 118, 63, 51
425, 1213, 128, 78, 97
425, 758, 118, 90, 70
425, 1395, 458, 244, 191
425, 974, 111, 81, 69
426, 864, 81, 71, 34
426, 716, 115, 66, 51
426, 1442, 202, 254, 135
426, 901, 126, 51, 38
426, 612, 130, 104, 73
426, 919, 118, 51, 53
426, 616, 107, 87, 72
426, 943, 118, 63, 51
426, 1213, 128, 78, 97
426, 759, 118, 90, 70
426, 1395, 457, 244, 190
426, 974, 111, 81, 70
427, 881, 81, 72, 34
427, 716, 115, 65, 51
427, 902, 126, 51, 39
427, 612, 131, 104, 74
427, 919, 118, 51, 51
427, 1437, 203, 261, 136
427, 616, 107, 89, 72
427, 943, 118, 63, 53
427, 760, 119, 90, 72
427, 1213, 128, 78, 96
427, 1395, 457, 244, 191
427, 974, 111, 81, 69
428, 894, 83, 75, 35
428, 722, 117, 68, 50
428, 902, 126, 51, 39
428, 612, 131, 104, 74
428, 919, 118, 51, 51
428, 616, 106, 89, 73
428, 1431, 201, 245, 122
428, 1213, 128, 78, 96
428, 760, 120, 90, 72
428, 943, 118, 63, 53
428, 1395, 457, 244, 190
428, 974, 111, 81, 69
429, 907, 82, 75, 37
429, 721, 116, 69, 53
429, 920, 118, 50, 51
429, 901, 126, 51, 39
429, 612, 131, 104, 74
429, 616, 106, 89, 73
429, 1430, 203, 245, 120
429, 1213, 128, 78, 96
429, 944, 117, 63, 54
429, 759, 123, 92, 72
429, 1395, 457, 244, 190
429, 974, 111, 81, 69
430, 914, 82, 69, 34
430, 722, 116, 69, 51
430, 919, 119, 50, 53
430, 902, 126, 51, 39
430, 612, 131, 104, 74
430, 1431, 205, 255, 137
430, 616, 106, 89, 73
430, 1213, 128, 78, 96
430, 943, 118, 65, 53
430, 759, 123, 93, 74
430, 1395, 457, 244, 190
430, 974, 111, 81, 69
431, 929, 84, 71, 35
431, 919, 119, 50, 53
431, 902, 126, 51, 39
431, 610, 130, 114, 76
431, 723, 116, 69, 53
431, 1430, 205, 254, 137
431, 616, 107, 89, 73
431, 1213, 128, 78, 96
431, 943, 117, 65, 54
431, 759, 124, 93, 74
431, 1395, 457, 244, 190
431, 974, 111, 83, 69
432, 944, 84, 66, 38
432, 901, 126, 51, 42
432, 918, 119, 48, 53
432, 612, 131, 102, 74
432, 723, 116, 69, 54
432, 1430, 206, 254, 136
432, 616, 107, 87, 73
432, 943, 120, 63, 50
432, 1213, 128, 78, 96
432, 758, 126, 93, 74
432, 1395, 457, 244, 190
432, 974, 111, 84, 69
433, 956, 84, 54, 38
433, 901, 126, 48, 38
433, 612, 131, 105, 74
433, 920, 119, 48, 53
433, 943, 119, 62, 51
433, 725, 116, 71, 54
433, 1430, 205, 254, 137
433, 616, 107, 87, 72
433, 1215, 128, 78, 92
433, 758, 127, 93, 74
433, 1395, 457, 244, 191
433, 973, 111, 83, 69
434, 981, 82, 81, 41
434, 920, 119, 51, 50
434, 612, 131, 105, 74
434, 901, 126, 48, 41
434, 943, 118, 63, 51
434, 725, 116, 71, 54
434, 1430, 206, 256, 136
434, 616, 107, 87, 72
434, 1215, 128, 78, 92
434, 973, 112, 81, 69
434, 758, 129, 93, 74
434, 1395, 457, 243, 191
435, 998, 85, 93, 35
435, 921, 119, 51, 50
435, 612, 131, 105, 74
435, 901, 126, 48, 39
435, 944, 118, 63, 51
435, 1431, 206, 255, 137
435, 727, 116, 71, 54
435, 616, 107, 87, 72
435, 1215, 128, 78, 92
435, 758, 129, 93, 76
435, 1395, 457, 243, 190
435, 974, 112, 81, 69
436, 1005, 84, 59, 27
436, 921, 119, 51, 50
436, 612, 131, 105, 73
436, 901, 126, 48, 41
436, 728, 116, 69, 54
436, 944, 118, 63, 51
436, 757, 131, 96, 77
436, 1431, 206, 255, 137
436, 616, 107, 87, 72
436, 1215, 128, 78, 95
436, 1395, 457, 243, 190
436, 974, 112, 81, 70
437, 1026, 83, 56, 27
437, 921, 119, 51, 51
437, 730, 117, 74, 56
437, 901, 127, 48, 39
437, 758, 131, 96, 77
437, 612, 132, 105, 74
437, 944, 118, 63, 51
437, 1431, 207, 255, 136
437, 617, 107, 87, 73
437, 1215, 128, 78, 93
437, 1395, 457, 243, 190
437, 974, 112, 81, 70
438, 921, 119, 51, 50
438, 901, 127, 48, 39
438, 757, 133, 96, 74
438, 612, 132, 105, 74
438, 730, 117, 74, 56
438, 944, 118, 63, 51
438, 1431, 207, 255, 136
438, 616, 107, 87, 73
438, 1215, 128, 78, 93
438, 1395, 457, 243, 190
438, 974, 112, 81, 70
439, 1028, 82, 69, 34
439, 921, 119, 51, 50
439, 901, 127, 48, 39
439, 612, 132, 105, 74
439, 732, 117, 72, 54
439, 944, 119, 63, 50
439, 1431, 207, 255, 136
439, 617, 107, 87, 72
439, 1215, 128, 78, 93
439, 756, 134, 96, 77
439, 1395, 457, 243, 190
439, 974, 112, 80, 70
440, 1018, 80, 84, 39
440, 921, 119, 51, 51
440, 901, 127, 48, 39
440, 612, 132, 105, 74
440, 732, 116, 72, 54
440, 944, 118, 63, 51
440, 1431, 207, 255, 136
440, 617, 107, 87, 72
440, 1215, 128, 78, 93
440, 754, 136, 98, 77
440, 1395, 457, 243, 190
440, 974, 112, 83, 72
441, 992, 82, 81, 37
441, 734, 116, 69, 54
441, 921, 119, 51, 51
441, 901, 127, 48, 39
441, 612, 132, 105, 74
441, 944, 118, 63, 51
441, 1431, 207, 255, 136
441, 617, 107, 87, 73
441, 1215, 128, 78, 93
441, 753, 136, 98, 77
441, 1395, 457, 243, 190
441, 974, 112, 81, 72
442, 976, 82, 81, 37
442, 901, 127, 47, 38
442, 736, 115, 72, 57
442, 920, 119, 53, 53
442, 613, 132, 102, 74
442, 1431, 206, 255, 135
442, 943, 119, 63, 53
442, 753, 139, 96, 76
442, 617, 107, 89, 73
442, 1215, 128, 78, 93
442, 974, 111, 81, 70
442, 1395, 458, 245, 191
443, 954, 77, 99, 39
443, 901, 125, 51, 41
443, 736, 114, 74, 56
443, 919, 119, 54, 53
443, 613, 132, 104, 74
443, 1431, 206, 256, 135
443, 943, 119, 66, 53
443, 618, 107, 87, 73
443, 753, 141, 96, 76
443, 1214, 128, 80, 93
443, 974, 111, 83, 70
443, 1395, 458, 245, 191
444, 932, 80, 98, 38
444, 738, 114, 75, 54
444, 902, 125, 51, 42
444, 919, 119, 51, 50
444, 613, 131, 104, 76
444, 1431, 206, 256, 135
444, 943, 118, 66, 54
444, 617, 107, 89, 73
444, 1215, 128, 78, 96
444, 751, 141, 99, 77
444, 1395, 458, 245, 191
444, 974, 111, 83, 70
445, 926, 91, 62, 47
445, 927, 78, 99, 38
445, 741, 112, 78, 54
445, 902, 125, 50, 41
445, 920, 119, 51, 50
445, 613, 132, 104, 74
445, 943, 119, 63, 50
445, 1431, 206, 255, 135
445, 616, 107, 87, 73
445, 750, 142, 99, 80
445, 1215, 128, 81, 96
445, 974, 112, 81, 69
445, 1395, 458, 243, 189
446, 905, 78, 99, 33
446, 741, 111, 78, 50
446, 902, 125, 50, 41
446, 920, 119, 53, 53
446, 613, 132, 104, 74
446, 1431, 206, 255, 135
446, 748, 144, 99, 81
446, 616, 108, 87, 73
446, 1215, 128, 81, 96
446, 943, 118, 65, 54
446, 974, 111, 81, 69
446, 1395, 458, 243, 189
447, 881, 76, 102, 42
447, 741, 113, 80, 51
447, 901, 127, 45, 38
447, 921, 118, 53, 51
447, 612, 132, 105, 74
447, 944, 118, 63, 51
447, 1431, 206, 255, 135
447, 748, 146, 105, 87
447, 616, 108, 87, 73
447, 1215, 128, 81, 96
447, 974, 112, 81, 69
447, 1395, 458, 243, 189
448, 864, 77, 93, 35
448, 741, 113, 81, 54
448, 610, 131, 114, 77
448, 901, 126, 48, 38
448, 921, 118, 54, 51
448, 1431, 206, 255, 136
448, 943, 118, 65, 51
448, 617, 108, 89, 73
448, 747, 149, 99, 81
448, 1215, 128, 81, 96
448, 973, 111, 81, 70
448, 1395, 457, 243, 190
449, 843, 73, 105, 38
449, 741, 110, 78, 53
449, 900, 126, 47, 38
449, 612, 131, 105, 74
449, 921, 118, 54, 51
449, 943, 118, 65, 53
449, 1431, 206, 255, 136
449, 617, 107, 89, 73
449, 1215, 128, 78, 96
449, 747, 150, 101, 83
449, 973, 111, 81, 69
449, 1395, 458, 243, 189
450, 741, 109, 75, 51
450, 825, 70, 101, 38
450, 901, 126, 48, 38
450, 612, 131, 105, 74
450, 920, 118, 54, 51
450, 943, 118, 63, 53
450, 1430, 206, 256, 136
450, 617, 107, 89, 73
450, 746, 153, 101, 81
450, 1215, 128, 78, 96
450, 973, 111, 81, 69
450, 1395, 457, 243, 190
451, 806, 71, 105, 41
451, 742, 109, 78, 56
451, 901, 126, 48, 38
451, 611, 131, 114, 77
451, 920, 118, 54, 51
451, 744, 153, 110, 81
451, 943, 118, 63, 53
451, 1430, 205, 256, 135
451, 617, 107, 89, 73
451, 1215, 128, 78, 95
451, 973, 111, 81, 69
451, 1395, 457, 243, 190
452, 742, 108, 78, 54
452, 787, 71, 99, 41
452, 744, 155, 105, 78
452, 611, 131, 114, 77
452, 901, 126, 50, 38
452, 920, 118, 51, 51
452, 943, 118, 63, 53
452, 1431, 205, 255, 135
452, 616, 107, 90, 74
452, 1215, 128, 78, 96
452, 973, 111, 81, 69
452, 1395, 457, 243, 190
453, 577, 61, 65, 35
453, 741, 108, 78, 50
453, 770, 69, 98, 35
453, 611, 131, 114, 77
453, 901, 126, 50, 38
453, 920, 118, 53, 51
453, 742, 157, 104, 84
453, 1430, 205, 256, 135
453, 943, 118, 65, 53
453, 1214, 128, 80, 96
453, 616, 108, 90, 73
453, 973, 111, 81, 69
453, 1395, 457, 244, 190
454, 595, 62, 75, 35
454, 742, 107, 78, 53
454, 752, 68, 96, 42
454, 611, 130, 114, 77
454, 901, 126, 50, 38
454, 741, 157, 110, 84
454, 920, 118, 51, 51
454, 1430, 205, 256, 135
454, 943, 118, 65, 53
454, 1215, 128, 78, 96
454, 616, 108, 90, 72
454, 973, 111, 81, 69
454, 1395, 457, 244, 190
455, 738, 67, 89, 37
455, 607, 65, 101, 42
455, 742, 109, 80, 58
455, 611, 130, 114, 77
455, 901, 126, 50, 38
455, 920, 118, 53, 51
455, 739, 157, 107, 96
455, 1430, 205, 256, 135
455, 943, 118, 65, 51
455, 1215, 128, 78, 96
455, 616, 107, 90, 70
455, 973, 111, 81, 69
455, 1395, 457, 244, 190
456, 719, 66, 95, 38
456, 626, 65, 105, 42
456, 742, 110, 78, 61
456, 612, 130, 105, 76
456, 900, 126, 48, 38
456, 920, 118, 53, 51
456, 740, 162, 108, 91
456, 1431, 205, 255, 135
456, 943, 118, 65, 53
456, 1215, 128, 78, 96
456, 615, 107, 90, 72
456, 973, 111, 81, 69
456, 1395, 457, 243, 190
457, 709, 66, 80, 38
457, 647, 66, 101, 42
457, 743, 111, 78, 61
457, 902, 126, 50, 38
457, 611, 130, 105, 76
457, 920, 118, 51, 51
457, 740, 163, 111, 92
457, 1431, 206, 256, 136
457, 943, 118, 65, 53
457, 1215, 128, 78, 96
457, 616, 107, 89, 72
457, 974, 111, 81, 69
457, 1395, 457, 243, 190
458, 695, 64, 60, 34
458, 668, 66, 101, 41
458, 902, 126, 51, 38
458, 612, 131, 105, 74
458, 737, 164, 126, 92
458, 919, 118, 53, 51
458, 742, 113, 84, 62
458, 1431, 206, 256, 136
458, 943, 118, 65, 53
458, 1214, 128, 80, 96
458, 616, 106, 89, 73
458, 974, 111, 81, 69
458, 1395, 457, 243, 189
459, 1038, 82, 60, 33
459, 1027, 83, 36, 23
459, 644, 61, 72, 35
459, 691, 67, 102, 42
459, 902, 126, 51, 38
459, 612, 131, 105, 74
459, 737, 167, 126, 92
459, 920, 119, 54, 50
459, 742, 113, 84, 61
459, 943, 118, 65, 51
459, 1431, 206, 254, 135
459, 616, 107, 89, 72
459, 1215, 128, 78, 96
459, 973, 111, 81, 69
459, 1395, 457, 243, 190
460, 1021, 76, 69, 39
460, 637, 64, 93, 39
460, 902, 126, 51, 38
460, 711, 67, 96, 38
460, 612, 131, 105, 76
460, 920, 119, 53, 50
460, 736, 169, 111, 95
460, 944, 118, 63, 51
460, 1431, 206, 255, 136
460, 743, 114, 83, 61
460, 616, 107, 89, 70
460, 1215, 128, 78, 96
460, 974, 111, 80, 69
460, 1395, 457, 243, 190
461, 1018, 75, 75, 41
461, 734, 69, 95, 39
461, 626, 62, 93, 38
461, 902, 127, 51, 39
461, 612, 131, 105, 76
461, 920, 119, 53, 53
461, 735, 169, 111, 97
461, 944, 118, 66, 54
461, 1431, 206, 254, 135
461, 743, 114, 83, 64
461, 1214, 128, 80, 96
461, 616, 107, 87, 69
461, 974, 111, 81, 70
461, 1395, 457, 243, 187
462, 1000, 77, 84, 38
462, 608, 60, 95, 41
462, 753, 70, 102, 41
462, 902, 127, 51, 39
462, 920, 119, 53, 53
462, 613, 131, 104, 74
462, 737, 173, 131, 96
462, 743, 113, 83, 64
462, 943, 118, 65, 54
462, 1431, 206, 254, 135
462, 1214, 128, 80, 96
462, 617, 107, 89, 70
462, 973, 111, 81, 69
462, 1395, 457, 243, 187
463, 595, 60, 96, 39
463, 981, 76, 105, 46
463, 775, 70, 102, 41
463, 902, 127, 51, 39
463, 920, 119, 53, 51
463, 613, 131, 104, 74
463, 943, 119, 63, 53
463, 736, 175, 132, 96
463, 744, 113, 84, 64
463, 1431, 206, 254, 135
463, 1214, 128, 80, 96
463, 617, 107, 89, 70
463, 973, 111, 81, 69
463, 1395, 457, 243, 189
464, 584, 60, 74, 38
464, 957, 73, 104, 39
464, 794, 69, 93, 37
464, 903, 126, 53, 41
464, 919, 119, 53, 51
464, 738, 177, 120, 91
464, 613, 132, 105, 74
464, 943, 118, 63, 54
464, 1431, 206, 254, 135
464, 616, 108, 90, 72
464, 1214, 128, 80, 96
464, 746, 112, 87, 64
464, 973, 111, 83, 69
464, 1395, 457, 243, 190
465, 556, 57, 98, 65
465, 566, 55, 69, 41
465, 817, 70, 93, 37
465, 939, 74, 99, 42
465, 920, 119, 50, 51
465, 903, 126, 51, 41
465, 737, 181, 122, 93
465, 613, 132, 105, 74
465, 943, 118, 63, 54
465, 1431, 206, 254, 135
465, 616, 107, 90, 74
465, 1214, 128, 80, 96
465, 746, 112, 87, 64
465, 972, 112, 84, 70
465, 1395, 457, 243, 190
466, 926, 73, 104, 43
466, 834, 73, 86, 38
466, 903, 127, 54, 39
466, 920, 120, 51, 50
466, 612, 131, 114, 77
466, 944, 119, 63, 51
466, 735, 182, 122, 96
466, 1431, 206, 254, 135
466, 616, 108, 89, 73
466, 1214, 128, 80, 96
